Date,Close,High,Low,Open,Volume,sma20,sma50,sma_cross,rsi,macd,macd_signal,macd_diff,bb_upper,bb_lower,bb_width,bb_pos,volume_ma20,volume_ratio,day_of_week,month,future_return,label,atr,atr_ratio,returns,volatility_10,volatility_20,high_52w,low_52w,dist_52w_high,dist_52w_low,weekly_return,monthly_return,quarterly_return,obv,obv_ratio,upper_wick,lower_wick,body_size,wick_ratio,atr_20,regime_vol,trend_strength
2025-06-06,25003.05078125,25029.5,24671.44921875,24748.69921875,335600,24797.74228515625,24137.3048046875,0.0264142758516499,60.02718057973716,169.79734413257393,215.202835510788,-45.40549137821404,25104.125969825283,24491.35860048722,0.0245077040677605,0.8350512875963534,406240.0,0.8261126427727452,4,6,-0.0113766585671342,-1,251.99623325892858,0.010078619423830579,0.01018752395450262,0.005819963848292405,0.011369793206619377,26277.349609375,21281.44921875,-0.04849419165433515,0.17487538204029293,0.01019573468489443,0.030042678794797606,0.13037256595581392,1954000.0,0.7542508636828595,26.44921875,77.25,254.3515625,-0.19972663328852275,279.36477399553576,0.8947578381434702,1.306270398063196
2025-06-09,25103.19921875,25160.099609375,25077.150390625,25160.099609375,279200,24806.66728515625,24166.201796875,0.0255133014202777,61.80579135541008,184.8363326526124,209.12953493915285,-24.29320228654052,25136.802885766007,24476.53168454649,0.0263022730874216,0.9491062657981432,401765.0,0.6949336054658818,0,6,-0.0062422011387679,0,233.58900669642858,0.00930514890396747,0.004005448710087123,0.005651492410128403,0.007605207325541529,26277.349609375,21281.44921875,-0.04468298394165662,0.1795812851237993,0.015641294331942168,0.045618094749666716,0.13678379971125887,2233200.0,0.8837129238860101,0.0,26.048828125,56.900390625,-0.4577969999576291,277.83011300223217,0.8308783543113077,1.750938564676569
2025-06-10,25104.25,25199.30078125,25055.44921875,25196.05078125,307300,24832.9623046875,24194.9137890625,0.0254159560881125,61.82498459031922,194.59644201843184,206.22291635500864,-11.62647433657682,25169.87342768774,24496.051181687257,0.0268409630242083,0.9026101793503368,395980.0,0.7760492954189605,1,6,-0.0099923164155472,0,225.23200334821428,0.008971867446675932,4.18584595869298e-05,0.0050287384418064626,0.006826518088361229,26277.349609375,21743.650390625,-0.044642995842947265,0.1545554471766138,0.02288886625241937,0.007203729107187362,0.12387124325570187,2540500.0,1.0162020324040648,3.25,48.80078125,91.80078125,-0.49619165141368343,274.96438337053576,0.81024890368291,1.5696634476989313
2025-06-11,25141.400390625,25222.400390625,25081.30078125,25134.150390625,301200,24856.6873046875,24228.0048046875,0.0250058664287622,62.54168014306887,202.98919200426465,205.57617148485988,-2.586979480595261,25209.91400386554,24503.460605509463,0.0280992063838856,0.9030175049055316,393765.0,0.7649232410193897,2,6,-0.0130998911857674,-1,215.66057477678572,0.008577906219464354,0.0014798446727146697,0.004818461049496115,0.0068017056645654755,26277.349609375,21743.650390625,-0.043229215869804695,0.15626400990447192,0.021169656965166483,0.022908404762671086,0.11518012046554049,2841700.0,1.1501552185404196,81.0,52.849609375,7.25,3.8828124994644395,271.646337890625,0.7847886033553828,1.5712514950663277
2025-06-12,24888.19921875,25196.19921875,24825.900390625,25164.44921875,328300,24847.99228515625,24253.9298046875,0.0238692432203452,54.96730297548737,187.05305714838323,201.8715486175645,-14.81849146918131,25188.91228268616,24507.072287626343,0.027396116089674,0.5589682827130457,385140.0,0.8524173027989822,3,6,-0.0038150296819573,0,221.0390625,0.00888127986107874,-0.010071084662786611,0.005997723952843108,0.006243243573333365,26277.349609375,21743.650390625,-0.052864935439660594,0.1446191771681909,0.005547225594144667,0.008971489105664254,0.10356719737279674,2513400.0,1.0472630907886349,31.75,62.298828125,276.25,-0.11058399321226939,266.84685407366067,0.8267970011394304,0.22990068978783945
2025-06-13,24718.599609375,24754.349609375,24473.0,24473.0,318700,24832.9322265625,24277.9148046875,0.0224534330684533,50.551073937068594,158.90650906729206,193.27854070751005,-34.37203164021798,25168.73586605972,24497.128587065286,0.0271701184374421,0.3297626890544025,379440.0,0.839921990301497,4,6,0.0159313548288813,1,228.37123325892858,0.00923884187890298,-0.006814458847919758,0.006319972952971744,0.006405091405595759,26277.349609375,21743.650390625,-0.05931914836052883,0.1368192168888385,-0.011376658567134212,-0.013705954622872274,0.10054624157171754,2194700.0,0.9399425250435773,35.75,0.0,245.599609375,0.1455621207657079,263.844873046875,0.869344388960723,0.663707223838813
2025-06-16,24946.5,24967.099609375,24703.599609375,24732.349609375,305800,24832.984765625,24313.5308203125,0.02082271842994,55.70147800480522,153.22355801011872,185.2675441680318,-32.04398615791308,25168.85912663621,24497.110404613788,0.0269275738890193,0.6689846674114144,381965.0,0.8005969133297554,0,6,0.0010181945613612,0,221.56403459821428,0.008881567939318713,0.00921979376770854,0.0069420097300694275,0.006737587483012391,26277.349609375,21743.650390625,-0.05064626490718041,0.1473004556197216,-0.006242201138767944,-0.002929710827471177,0.10883680551787611,2500500.0,1.0881461479713397,20.599609375,28.75,214.150390625,-0.038059191025404844,261.05521065848217,0.8446153690819521,0.658823520272807
2025-06-17,24853.400390625,24982.05078125,24813.69921875,24977.849609375,242400,24841.459765625,24343.9518359375,0.0200177006714609,53.260965990923815,139.59821659911177,176.13367865424783,-36.53546205513607,25170.340311203006,24512.579220046995,0.0264656377323775,0.5181534377155294,373345.0,0.6492654247411911,1,6,0.0076830218701995,0,224.50348772321428,0.00903310952202338,-0.0037319707924959866,0.006588370029552401,0.006340773320180034,26277.349609375,21743.650390625,-0.054189225318293746,0.1430187638291315,-0.009992316415547209,-0.003690004830853577,0.10604572175185245,2258100.0,0.9949417953982675,4.201171875,39.701171875,124.44921875,-0.2852569132718219,257.79198521205353,0.8702236738901292,0.07077512962569209
2025-06-18,24812.05078125,24947.55078125,24750.44921875,24788.349609375,237600,24841.38984375,24375.190859375,0.0187892161145863,52.16770414741013,124.03368435716766,165.71367979483182,-41.67999543766416,25170.294774130434,24512.484913369564,0.0265117086274047,0.4553988709350394,368590.0,0.6446186820043951,2,6,0.0174390751721733,1,223.20368303571428,0.008995777294006874,-0.0016637405234334324,0.006611671878299368,0.00624808202711389,26277.349609375,21743.650390625,-0.0557628090316317,0.14111707719270417,-0.013099891185767487,0.005191658878743066,0.10781935450564673,2020500.0,0.9131377954535184,135.5,37.900390625,23.701171875,4.117923362001782,254.23716517857142,0.8787530986322252,0.17388721301665364
2025-06-19,24793.25,24863.099609375,24733.400390625,24803.25,274600,24850.5673828125,24412.966875,0.017649985694191,51.64859008825798,108.92598356239978,154.35614054834542,-45.43015698594565,25162.92763013001,24538.20713549499,0.0251972006346492,0.4082511566296753,362155.0,0.7582388756195552,3,6,0.0304820868583182,1,222.00013950892858,0.008954055620337333,-0.0007577278241026608,0.006427369012360801,0.005946556517302363,26277.349609375,21743.650390625,-0.05647828382378092,0.1402524210327566,-0.0038150296819573493,-0.0008140431655401237,0.10149386349752865,1745900.0,0.8074440803697991,59.849609375,59.849609375,10.0,0.0,250.8919921875,0.8867411180922452,0.3577028430811083
2025-06-20,25112.400390625,25136.19921875,24783.650390625,24787.650390625,574700,24863.5298828125,24471.982890625,0.015591778806365,59.09057245226435,121.30743451592934,147.74639934186223,-26.438964825932885,25196.105872459088,24530.953893165915,0.0264869932362773,0.8741558554436872,377365.0,1.5229287294794165,4,6,0.0209219502099506,1,230.87862723214286,0.009193809577770782,0.01287247095983779,0.006928008898289886,0.006227906229200584,26277.349609375,21743.650390625,-0.044332827932326166,0.15493028720938556,0.015931354828881306,0.020426953105221024,0.09976655870477202,2320600.0,1.0910099575932526,23.798828125,4.0,324.75,0.0609663683600894,247.386279296875,0.9238283739645552,1.4587280703635785
2025-06-23,24971.900390625,25057.0,24824.849609375,24939.75,248500,24862.0673828125,24520.70390625,0.0136699038208023,55.071964062988286,118.4176033881704,141.88064015112388,-23.463036762953493,25192.459855219186,24531.67491040581,0.0264611397001024,0.6662159658366924,374650.0,0.6632857333511277,0,6,0.0218305528252731,1,222.96442522321428,0.008928612630015136,-0.0055948454872697395,0.0070459805727010535,0.006234596493177175,26277.349609375,21743.650390625,-0.04967963809730085,0.14846863070388094,0.0010181945613612076,0.004778066286710958,0.09011423354916581,2072100.0,1.0038174225615486,85.099609375,114.900390625,32.150390625,-0.9269181701916906,243.48182198660712,0.9114354012122372,0.6480291343324052
2025-06-24,25044.349609375,25317.69921875,24999.69921875,25179.900390625,450200,24872.97490234375,24573.607890625,0.011953475190535,56.7069634822824,120.58342718108906,137.62119755711691,-17.03777037602785,25212.1965804234,24533.753224264103,0.0270896775816182,0.7525998751044017,370875.0,1.213886080215706,1,6,0.019862810559424,1,237.55008370535714,0.009485176792789764,0.0029012296868362597,0.007128043911748873,0.006043165178291487,26277.349609375,21743.650390625,-0.04692254045134374,0.1518006019896793,0.007683021870199536,0.0017278892400967027,0.07993304144239843,2522300.0,1.2302612165065616,137.798828125,44.650390625,135.55078125,0.6871848073491854,239.84521484375,0.9833723237152454,0.9848156136650651
2025-06-25,25244.75,25266.80078125,25125.05078125,25150.349609375,260600,24897.58994140625,24621.931875,0.0109194215195734,60.941142761338696,136.89248351108108,137.47545474790977,-0.5829712368286835,25268.24585037478,24526.934032437723,0.0293649894705654,0.9683050373590898,349685.0,0.7452421465032816,2,6,0.0082651002931302,0,227.19294084821428,0.00899961143795103,0.008001820520425307,0.0075842292221143855,0.0062115343751927175,26277.349609375,21743.650390625,-0.03929618567797257,0.1610171036821184,0.017439075172173357,0.01685923719382254,0.08112707181396206,2782900.0,1.335710788784042,22.05078125,25.298828125,94.400390625,-0.03440713384193788,236.29736328125,0.9479983995204676,1.8257891559081478
2025-06-26,25549.0,25565.30078125,25259.900390625,25268.94921875,428900,24933.3599609375,24666.340859375,0.0104512545133861,66.32587616044496,172.38086116550767,144.45653603142935,27.92432513407832,25398.457677587387,24468.262244287616,0.0364082912560088,1.1618394554772005,353860.0,1.2120612671678064,3,6,-0.0056244557027672,0,223.43219866071428,0.00874524242282337,0.012052010814129765,0.007403212225540954,0.00667330039588127,26277.349609375,21743.650390625,-0.027717772918587874,0.1750096943710848,0.030482086858318214,0.03218068540250196,0.07991472025063828,3211800.0,1.5143713930066764,16.30078125,9.048828125,280.05078125,0.02589513620567379,232.60862165178574,0.9371098592496313,2.580325224724214
2025-06-27,25637.80078125,25654.19921875,25523.55078125,25576.650390625,564000,24977.7150390625,24710.352890625,0.0104284353684904,67.72446175241916,205.30451439999524,156.62613170514254,48.6783826948527,25526.368644471444,24429.061433653555,0.0428003642036409,1.1015505372424363,339365.0,1.661927423275824,4,6,-0.0068960977877362,0,226.83928571428572,0.008847844932166834,0.003475704773181043,0.006614938916711355,0.006589815157245395,26277.349609375,21743.650390625,-0.024338406941042008,0.17909368117434427,0.02092195020995069,0.03238359257316059,0.08319656415242704,3775800.0,1.6937952938168264,16.3984375,53.099609375,61.150390625,-0.6001788622981478,230.58809988839283,0.9581135997946792,2.345275749802963
2025-06-30,25517.05078125,25669.349609375,25473.30078125,25661.650390625,271000,25017.73759765625,24743.6608984375,0.0107409238461108,63.84160323498923,219.12726819453744,169.12635900302155,50.00090919151592,25600.106821584395,24435.368373728103,0.0456454963326773,0.9286912521113556,337360.0,0.8032961821199905,0,6,-0.0021848136165079,0,230.56766183035714,0.009035827212437062,-0.004709842354665206,0.00678268268168986,0.006714862806485916,26277.349609375,21743.650390625,-0.028933619235851218,0.17354033581463124,0.02183055282527313,0.030962824756055607,0.08643991023234654,3504800.0,1.4980882789808998,7.69921875,43.75,144.599609375,-0.2493145134040974,229.46132114955353,0.9848922805899524,1.6713461886982108
2025-07-01,25541.80078125,25593.400390625,25501.80078125,25551.349609375,260700,25067.70263671875,24771.9858984375,0.0115777560405347,64.29348643788433,229.4342431823497,181.1879358388872,48.24630734346255,25649.87630642483,24485.52896701267,0.0455859533704803,0.9071793085133908,332930.0,0.7830474874598264,1,7,-0.0007556546781998,0,227.03194754464286,0.008888642953918304,0.0009699396772837598,0.006475271833461169,0.006402746407823154,26277.349609375,21743.650390625,-0.02799174342387169,0.17467859914923078,0.01986281055942407,0.03338651695284178,0.08264902337744662,3765500.0,1.5181417026329105,42.05078125,40.0,9.548828125,0.21476784616282243,227.76150948660717,0.9781631554555921,1.5874771926156566
2025-07-02,25453.400390625,25608.099609375,25378.75,25588.30078125,309800,25109.3626953125,24797.70890625,0.0122440925094348,61.34460656020463,227.84299022342748,190.51894671579527,37.32404350763221,25676.535181797703,24542.19020882729,0.0445655572757271,0.8032919469035935,334375.0,0.9265046728971964,2,7,0.0008917951394171,0,216.96414620535714,0.00852397490612961,-0.0034610085397696055,0.006634520110679293,0.0065107195940398545,26277.349609375,21743.650390625,-0.031355872300608226,0.17061302648609072,0.008265100293130212,0.03711522422837943,0.08223232416593151,3455700.0,1.333413077534515,19.798828125,74.650390625,134.900390625,-0.40660788486574034,227.37259347098217,0.941162694586031,1.182449693161669
2025-07-03,25405.30078125,25587.5,25384.349609375,25505.099609375,293400,25142.08271484375,24819.2359375,0.0127078510159588,59.73906851786323,220.1627748755673,196.4477123477497,23.715062527817565,25698.15740054576,24586.008029141736,0.0437762725574511,0.7366751024405586,329625.0,0.8901023890784983,3,7,-0.0019700920560223,0,211.37848772321428,0.00832025133428922,-0.00188971251922454,0.00670696240228138,0.006498845466703313,26277.349609375,21743.650390625,-0.03318633123539515,0.16840090439477257,-0.0056244557027672615,0.031888513798137286,0.09667748602586101,3162300.0,1.1849079085661613,82.400390625,20.951171875,99.798828125,0.6157308648195539,226.09796316964284,0.9250522327368736,0.9227294200092784
2025-07-04,25461.0,25470.25,25331.650390625,25428.849609375,193500,25164.98017578125,24843.521953125,0.0126255144203389,61.0116094494705,216.0797771685502,200.3741253119098,15.7056518566404,25733.83653062979,24596.12382093271,0.04468452573336,0.7601885534860264,322520.0,0.5999627930050849,4,7,-0.012220666534111,-1,202.45703125,0.007951652772868308,0.0021924250859925998,0.0056286347314194116,0.006162225622379301,26277.349609375,21743.650390625,-0.03106666469451508,0.17096253584806412,-0.006896097787736255,0.028689849588016125,0.09123172017659553,3355800.0,1.2252341720505093,9.25,97.19921875,32.150390625,-2.7355567704634836,223.62100306919643,0.8946493870573998,1.0144017286800102
2025-07-07,25461.30078125,25489.80078125,25407.25,25450.44921875,196100,25182.88525390625,24871.9609765625,0.0122116415031206,61.01877467340441,210.44239368392664,202.3877789863132,8.05461469761346,25765.2193402138,24600.551167598704,0.045742681515815,0.7390513743658063,318365.0,0.6159596689334569,0,7,-0.0148853353273725,-1,196.32840401785714,0.007710855219244559,1.1813410706551508e-05,0.005110548256727181,0.006121755887695614,26277.349609375,21743.650390625,-0.031055218287077833,0.1709763689094221,-0.002184813616507908,0.018327763440117772,0.09510501929133208,3551900.0,1.2663467434862594,28.5,43.19921875,10.8515625,-1.3545716341444312,221.75797293526784,0.8754083361433699,0.9319938335144189
2025-07-08,25522.5,25548.05078125,25424.150390625,25427.849609375,210400,25203.79775390625,24895.8409765625,0.0120660898165833,62.52775632585916,208.5094252850431,203.6121082460592,4.897317038983942,25803.12620473444,24604.46930307805,0.0469647135529975,0.7658827940283398,313520.0,0.6710895636642,1,7,-0.0128004395631305,-1,191.09974888392858,0.007487501180680913,0.0024036171315751087,0.005102721680989085,0.006130632296030467,26277.349609375,21743.650390625,-0.028726246010202315,0.17379094777040244,-0.0007556546781998241,0.0167030814517386,0.11430315377794886,3762300.0,1.3127675832975683,25.55078125,3.69921875,94.650390625,0.2308660572394667,220.05136021205354,0.8572744558423703,1.0366019652863803
2025-07-09,25476.099609375,25548.69921875,25424.349609375,25514.599609375,239100,25220.53271484375,24918.643984375,0.01184988028378,60.61196895138957,200.9173599051792,203.0731585778832,-2.155798672704009,25830.553476958656,24610.511952728844,0.0478896512000151,0.7094739313832654,310415.0,0.7702591691767473,2,7,-0.0103645704080946,-1,190.71763392857142,0.007486139434718997,-0.00181801902732881,0.00473028416791368,0.006156933263232379,26277.349609375,21743.650390625,-0.03049204017570087,0.17165697349324952,0.000891795139417173,0.014812217428323837,0.14956050368304052,3523200.0,1.2148944570785223,34.099609375,51.75,38.5,-0.4584517045335468,218.80421316964285,0.8625092621981112,0.8166797319160791
2025-07-10,25355.25,25524.05078125,25340.44921875,25511.650390625,219600,25243.88525390625,24939.065,0.0120219778509875,55.81533787047571,183.0390793308652,199.0663427284796,-16.027263397614405,25836.74662450428,24651.023883308226,0.0467643876986444,0.5939214052531494,304980.0,0.7200472162108991,3,7,-0.0096153964662151,0,178.64997209821428,0.007045876972154259,-0.004743646446198069,0.0030077043112201524,0.005770459838030392,26277.349609375,21743.650390625,-0.03509104316388215,0.16609904705477507,-0.001970092056022388,0.008505875013022024,0.12510734849118443,3303600.0,1.1238588678744623,12.400390625,14.80078125,156.400390625,-0.015347727811882839,216.68475864955357,0.8204596935368865,0.36617304863095157
2025-07-11,25149.849609375,25322.44921875,25129.0,25255.5,250000,25265.44775390625,24955.1280078125,0.0123388310830326,48.75340513349062,150.5607476705809,189.3652237168999,-38.804476046319,25809.69804370013,24721.19746411237,0.0432805999437068,0.3938005668540566,301545.0,0.8290636555074699,4,7,-0.0072147238082235,0,175.88560267857142,0.006993505146567847,-0.008100901810276007,0.003399915559960308,0.005867862332614566,26277.349609375,21743.650390625,-0.04290767587906737,0.15665259317352795,-0.012220666534111024,0.010513030224696962,0.1228037300870699,3053600.0,1.0238527926610919,66.94921875,20.849609375,105.650390625,0.4363411162216293,214.06047712053572,0.8251483626343985,0.4140416137632329
2025-07-14,25082.30078125,25151.099609375,25001.94921875,25149.5,259500,25272.23779296875,24967.551015625,0.012147481206011,46.66247728261689,118.0104588251088,175.09427073854167,-57.08381191343287,25803.638760405865,24740.83682553164,0.0423725855192961,0.3212865393952939,299230.0,0.8672258797580457,0,7,0.0003348352120184,0,163.82491629464286,0.006531494766903855,-0.002685854157148504,0.0032728914099715402,0.005573977635791289,26277.349609375,21743.650390625,-0.045478286276582514,0.1535459929977762,-0.014885335327372573,0.01471366410810182,0.0987250580028538,2794100.0,0.9322554168307119,1.599609375,80.3515625,67.19921875,-1.171917688757774,211.1735212053571,0.7814710840130973,0.6967533388647743
2025-07-15,25195.80078125,25245.19921875,25088.44921875,25089.5,241300,25289.3578125,24983.8750390625,0.012124352628825,50.50370054123229,100.21737829004996,160.11889224884334,-59.90151395879337,25786.64865028989,24792.066974710106,0.0394741046023798,0.40593328476974,299175.0,0.806551349544581,1,7,-0.005354082285227,0,164.89634486607142,0.006544596311810125,0.004525103218794291,0.0037542873103971275,0.0055664840242956,26277.349609375,21743.650390625,-0.04115897699740367,0.15876590768371765,-0.012800439563130595,0.00999341716272828,0.08004140580823282,3035400.0,0.999800724965868,49.3984375,1.05078125,106.30078125,0.4548193877883205,208.1931640625,0.7948719827691901,0.36673957121611883
2025-07-16,25212.05078125,25255.30078125,25121.05078125,25196.599609375,228800,25309.3578125,24999.828046875,0.0122770562502274,51.04727094755348,86.43114848862024,145.3813434967987,-58.9501950081785,25758.054873276826,24860.66075172317,0.0355938566576678,0.3915671175987521,298735.0,0.765896195624885,2,7,0.0003113435492854,0,152.67131696428572,0.006055489824644735,0.0006449487413033861,0.0037229615337704813,0.005538776355320908,26277.349609375,21743.650390625,-0.04054057368650802,0.15951325229734362,-0.010364570408094687,0.014430636652853712,0.0757279718423054,3264200.0,1.0535828984019702,43.25,75.548828125,15.451171875,-2.090380482736661,204.66654575892858,0.748838654502737,0.42274920199149874
2025-07-17,25111.44921875,25238.349609375,25101.0,25230.75,243400,25325.2677734375,25016.581015625,0.0122926699739022,47.56467080666373,66.61980507167755,129.6290358117745,-63.00923074009694,25718.811484342576,24931.724062532423,0.0313437673371099,0.2283420510065363,297175.0,0.8190460166568521,3,7,-0.0019652234701831,0,153.14997209821428,0.0060988105769642946,-0.003990217351728331,0.00383955063992424,0.005633422968860482,26277.349609375,21743.650390625,-0.044369025337663445,0.1548865423984678,-0.00961539646621512,0.012066654229413887,0.052818098852403406,3020800.0,0.9553643575848333,7.599609375,10.44921875,119.30078125,-0.023885923839883604,201.22403738839287,0.7677499651796988,1.0591176643873614
2025-07-18,24968.400390625,25144.599609375,24918.650390625,25108.55078125,317000,25318.0677734375,25035.7890234375,0.0113054398993852,43.06557167403083,38.92759468009172,111.48874758543796,-72.56115290534623,25731.68311846588,24904.452428409124,0.033131104801065,0.0773036626717622,284290.0,1.1150585669562771,4,7,-0.0052626675545597,0,155.28571428571428,0.006219289656377832,-0.0056965580472427835,0.0038852899175883466,0.0050090922818059455,26277.349609375,21743.650390625,-0.04981283265657069,0.14830766417171537,-0.007214723808223522,0.007064438531656725,0.034935973773914775,2703800.0,0.8499588978009145,36.048828125,49.75,140.150390625,-0.09776049723302183,197.44439174107143,0.7978542449644159,1.647973708094964
2025-07-21,25090.69921875,25111.400390625,24882.30078125,24999.0,305200,25324.00771484375,25039.1090234375,0.0113547529673205,47.62671342785274,26.543831007995323,94.49976426994944,-67.95593326195412,25720.630259052705,24927.385170634792,0.0316151049240241,0.2058809446156538,287125.0,1.06295167609926,0,7,-0.0163326986048584,-1,165.10714285714286,0.006580412184518164,0.004898144302865282,0.004428078374192423,0.004972012260252346,26277.349609375,21743.650390625,-0.04515867879619174,0.15393224081491463,0.00033483521201849165,-0.000864161590984458,0.03821076948142621,3009000.0,0.932173460473243,20.701171875,116.69921875,91.69921875,-1.0468796592005112,194.55152762276785,0.8570912503010684,1.1466871782867913
2025-07-22,25060.900390625,25182.0,25035.55078125,25166.650390625,483700,25324.83525390625,25048.7600390625,0.0110161730241354,46.64614935509851,14.161843767655228,78.4321801694906,-64.27033640183537,25719.18289864604,24930.48760916646,0.0314711473724473,0.1653525552873443,288800.0,1.674861495844875,1,7,-0.0095687216944411,0,159.18568638392858,0.006351953996173184,-0.0011876443882732346,0.004221033667849559,0.004941187265904147,26277.349609375,21743.650390625,-0.04629269073301084,0.15256177966466325,-0.0053540822852270464,0.003564005886929289,0.03008560564181262,2525300.0,0.782289217462958,15.349609375,25.349609375,105.75,-0.0945626477532429,190.6333077566964,0.8445681896654378,1.304695928650319
2025-07-23,25219.900390625,25233.5,25085.5,25139.349609375,271500,25323.5927734375,25059.8200390625,0.0104589126162073,52.2904868164586,16.98322876434031,66.14238988846054,-49.15916112412023,25719.096787840244,24928.08875903476,0.0313644390562117,0.3689110868203358,289345.0,0.9383262195648792,2,7,-0.0144667347500954,-1,155.24637276785714,0.006155709196439448,0.006344544590244583,0.004947245297643357,0.004812953661363229,26277.349609375,21743.650390625,-0.04024185218332418,0.15987425926875742,0.0003113435492854144,0.00700959633562559,0.040137470386997,2796800.0,0.8662081866708374,13.599609375,53.849609375,80.55078125,-0.49968478734649535,187.03597935267857,0.8342478380190751,0.5110786710580149
2025-07-24,25062.099609375,25246.25,25018.69921875,25243.30078125,338700,25299.24775390625,25059.8200390625,0.0095533781516927,46.97865309389378,6.41207800659322,54.19632751208708,-47.78424950549386,25696.194547466486,24902.30096034601,0.0316770581672854,0.2012847208006709,284835.0,1.189109484438359,3,7,-0.0117208855035479,-1,161.60002790178572,0.006447984423513179,-0.006256994627491075,0.0050954402555255076,0.004077299481793274,26277.349609375,21743.650390625,-0.046247053757903875,0.15261693225994766,-0.0019652234701831306,-0.0072351831816516166,0.04254482823450201,2458100.0,0.7702986431011251,2.94921875,43.400390625,181.201171875,-0.22323901913107738,183.94437081473214,0.8876764166874263,1.164606557601712
2025-07-25,24837.0,25010.349609375,24806.349609375,25010.349609375,278100,25259.20771484375,25056.1640234375,0.0081750489755706,40.63711089796766,-19.899898725336243,39.37708226460242,-59.27698098993866,25672.68674059816,24845.728689089337,0.0332954081213038,-0.0105551775853823,270540.0,1.0279441117764472,4,7,-0.0109373269970205,-1,170.27497209821428,0.006855698035117538,-0.008981674037030651,0.0052346405205840815,0.0043099168335303,26277.349609375,21743.650390625,-0.05481335183290802,0.14226450268482654,-0.00526266755455973,-0.027868018317742327,0.020901411924286295,2180000.0,0.7006694929145602,0.0,30.650390625,173.349609375,-0.1768125739384764,181.11615513392857,0.9569272658538104,1.9905105270384842
2025-07-28,24680.900390625,24889.19921875,24646.599609375,24782.44921875,262100,25217.4001953125,25050.873046875,0.0067472071845788,36.9156255315168,-52.74030632898212,20.953604545885515,-73.69391087486763,25683.83850082746,24750.96188979754,0.0377975112846478,-0.0751026430978818,270095.0,0.9703993039486106,0,7,0.0016956273358201,0,178.75348772321428,0.007242583734551009,-0.006284962329387578,0.005463910660873612,0.004383940609331692,26277.349609375,21743.650390625,-0.06075381431087833,0.13508541331525573,-0.01633269860485842,-0.037323809432391775,0.014174551761853005,1917900.0,0.6325600724282767,106.75,34.30078125,101.548828125,0.7134421941344934,178.52544642857143,1.0237415686370464,2.2421628757703407
2025-07-29,24821.099609375,24847.150390625,24598.599609375,24609.650390625,284700,25181.36513671875,25053.61703125,0.0051467544741852,42.04878219312465,-66.68495801184326,3.4258920343397588,-70.11085004618302,25653.3124578382,24709.417815599296,0.0380279140365881,0.1183201903877708,271295.0,1.0494111575959748,1,7,-0.0069114112921977,0,187.625,0.007559092987529589,0.005680474234370125,0.005617832819705686,0.0046508195263129225,26277.349609375,21743.650390625,-0.05541845055334089,0.14153323675940238,-0.009568721694441118,-0.027273965860756366,0.02000889309107956,2202600.0,0.7456784773615183,26.05078125,11.05078125,211.44921875,0.07093901830710388,176.55509905133928,1.078615591134682,1.4880618439411357
2025-07-30,24855.05078125,24902.30078125,24771.94921875,24890.400390625,243900,25151.44765625,25054.4490625,0.0039025707331554,43.252984900841085,-74.14195678176475,-12.087677728881143,-62.0542790528836,25626.4735789162,24676.4217335838,0.0382236935942652,0.188020315463631,268000.0,0.9100746268656716,2,7,-0.0112995770948843,-1,183.82142857142858,0.0073957373971691364,0.001367835124523431,0.005652799110655763,0.0046645971957485445,26277.349609375,21743.650390625,-0.054126418732030904,0.1430946660164529,-0.014466734750095411,-0.026887297645205033,0.020879691244080734,2446500.0,0.8426443844373416,11.900390625,83.1015625,35.349609375,-2.014199679483327,174.89796316964285,1.0638697888581736,1.2163207299726433
2025-07-31,24768.349609375,24956.5,24635.0,24642.25,346300,25119.60009765625,25057.6220703125,0.0025023075142758,40.91483312731572,-86.05574495014298,-26.881291173133512,-59.17445377700947,25607.511052791306,24631.6891425212,0.0393979383228969,0.1400465242843081,270645.0,1.2795359234421475,3,7,-0.0069523897016061,0,192.96791294642858,0.007790907185571574,-0.0034882717656889994,0.005629529732469434,0.004691048366364064,26277.349609375,21743.650390625,-0.057425882839479074,0.13910724116747805,-0.011720885503547995,-0.026913919976771283,0.012558657865401779,2100200.0,0.736846352343913,188.150390625,7.25,126.099609375,1.4345832752391539,173.97743443080358,1.1249977714387325,1.4033570005988163
2025-08-01,24565.349609375,24784.150390625,24535.05078125,24734.900390625,263400,25074.817578125,25051.8660546875,0.0009343047749151,36.00690532484156,-110.60294941311076,-43.62562282112897,-66.9773265919818,25592.66229037616,24556.97286587384,0.0421605815089668,0.0080880844227859,274140.0,0.9608229371853796,4,8,-0.0082249522737462,0,200.10714285714286,0.008145910644022545,-0.008195943742782208,0.005892760063620206,0.004860909681004253,26277.349609375,21743.650390625,-0.06515116727712934,0.1297711823018735,-0.010937326997020547,-0.03306204398473067,0.007619075086392035,1836800.0,0.6620757270739879,49.25,30.298828125,169.55078125,0.11177283723007457,173.85994001116072,1.1746124208930326,1.9178257107553998
